ensembl	adj_p	p	t	B	logfc	entrez_id
ENSG00000100385	0.229	0.168	1.4	-6.213592	0.6591162	3560
ENSG00000185880	0.229	0.168	1.4	-6.2142	0.3067347	140691
ENSG00000278211	0.229	0.168	1.4	-6.2142	0.3067347	140691
ENSG00000138316	0.23	0.168	1.4	-6.215053	0.2044868	140766
ENSG00000170099	0.23	0.169	1.4	-6.216934	1.3452026	866
ENSG00000277405	0.23	0.169	1.4	-6.216934	1.3452026	866
ENSG00000011295	0.23	0.169	1.4	-6.217622	0.3271326	54902
ENSG00000144891	0.231	0.169	1.4	-6.218797	1.3281861	185
ENSG00000163331	0.231	0.169	-1.4	-6.219295	-0.5839098	92196
ENSG00000181634	0.231	0.17	1.4	-6.221092	0.423699	9966
ENSG00000263639	0.231	0.17	1.4	-6.222197	1.0392099	4477
ENSG00000116649	0.231	0.17	1.4	-6.222573	0.2885161	6723
ENSG00000155629	0.231	0.17	1.4	-6.222605	0.4678641	118788
ENSG00000283770	0.232	0.17	-1.4	-6.223339	-0.2461905	102466749
ENSG00000284139	0.232	0.17	-1.4	-6.223339	-0.2461905	100302196
ENSG00000284310	0.232	0.17	-1.4	-6.223339	-0.2461905	100126351
ENSG00000284918	0.232	0.17	-1.4	-6.223339	-0.2461905	100126351
ENSG00000071894	0.232	0.17	-1.4	-6.223339	-0.2461905	29894
ENSG00000285049	0.232	0.17	-1.4	-6.223339	-0.2461905	29894
ENSG00000116525	0.232	0.17	1.4	-6.224918	0.2796925	55223
ENSG00000029639	0.232	0.17	1.4	-6.224919	0.22647	51106
ENSG00000170315	0.232	0.171	1.4	-6.225458	0.152674	7314
ENSG00000158113	0.232	0.171	-1.39	-6.226013	-0.2346166	254050
ENSG00000013563	0.232	0.171	1.39	-6.226152	0.2119851	1774
ENSG00000177575	0.232	0.171	1.39	-6.226344	0.8185831	9332
ENSG00000221944	0.233	0.171	-1.39	-6.228052	-0.3361973	200765
ENSG00000127445	0.233	0.171	-1.39	-6.228806	-0.2803732	5300
ENSG00000178764	0.233	0.171	1.39	-6.229077	0.2047018	22882
ENSG00000175592	0.233	0.172	-1.39	-6.229725	-0.1513503	8061
ENSG00000208005	0.233	0.172	1.39	-6.229955	0.4682694	574506
ENSG00000284231	0.233	0.172	1.39	-6.229955	0.4682694	494336
ENSG00000145220	0.233	0.172	1.39	-6.230059	0.2708771	55646
ENSG00000123329	0.234	0.172	1.39	-6.23213	0.5321083	64333
ENSG00000168394	0.234	0.172	1.39	-6.232889	0.3846908	6890
ENSG00000224212	0.234	0.172	1.39	-6.232889	0.3846908	6890
ENSG00000230705	0.234	0.172	1.39	-6.232889	0.3846908	6890
ENSG00000206297	0.234	0.172	1.39	-6.232889	0.3846908	6890
ENSG00000232367	0.234	0.172	1.39	-6.232889	0.3846908	6890
ENSG00000224748	0.234	0.172	1.39	-6.232889	0.3846908	6890
ENSG00000226173	0.234	0.172	1.39	-6.232889	0.3846908	6890
ENSG00000227816	0.234	0.172	1.39	-6.232889	0.3846908	6890
ENSG00000107819	0.234	0.172	1.39	-6.232935	0.3226391	81855
ENSG00000105497	0.234	0.172	1.39	-6.232969	0.1678474	7728
ENSG00000237943	0.234	0.172	-1.39	-6.233384	-0.1661051	439949
ENSG00000112936	0.235	0.173	-1.39	-6.235747	-0.878417	730
ENSG00000085511	0.235	0.173	-1.39	-6.238025	-0.2206109	4216
ENSG00000163406	0.236	0.173	-1.39	-6.238352	-0.6210145	6565
ENSG00000178202	0.236	0.174	1.39	-6.238462	0.3067782	143888
ENSG00000164024	0.236	0.174	1.39	-6.238724	0.2253429	23173
ENSG00000109805	0.236	0.174	1.38	-6.240096	0.3361055	64151
ENSG00000128283	0.236	0.174	-1.38	-6.240537	-0.3100384	11135
ENSG00000085644	0.236	0.174	1.38	-6.240747	0.1692313	7760
ENSG00000163125	0.237	0.174	-1.38	-6.242734	-0.1877787	23248
ENSG00000006432	0.237	0.175	1.38	-6.243272	0.3997025	4293
ENSG00000189043	0.237	0.175	1.38	-6.244683	0.1674928	4697
ENSG00000228278	0.237	0.175	-1.38	-6.244959	-0.0823683	5005
ENSG00000229314	0.237	0.175	-1.38	-6.244959	-0.0823683	5004
ENSG00000197150	0.238	0.175	1.38	-6.245591	0.2995108	11194
ENSG00000169750	0.238	0.175	1.38	-6.246657	0.2973757	5881
ENSG00000091262	0.238	0.175	-1.38	-6.247069	-0.5860289	368
ENSG00000275331	0.238	0.175	-1.38	-6.247069	-0.5860289	368
ENSG00000167291	0.238	0.175	1.38	-6.247124	0.3677815	125058
ENSG00000140534	0.238	0.176	-1.38	-6.247479	-0.0884219	90381
ENSG00000127419	0.238	0.176	-1.38	-6.247866	-0.1741943	84286
ENSG00000067182	0.238	0.176	1.38	-6.248786	0.2173245	7132
ENSG00000105173	0.239	0.176	-1.38	-6.250354	-0.2646633	898
ENSG00000147316	0.239	0.176	-1.38	-6.251343	-0.2555151	79648
ENSG00000285262	0.239	0.176	-1.38	-6.251343	-0.2555151	79648
ENSG00000183690	0.239	0.177	1.38	-6.251699	0.4360969	80258
ENSG00000131773	0.239	0.177	-1.37	-6.252471	-0.388763	10656
ENSG00000043591	0.239	0.177	-1.37	-6.25263	-1.1496109	153
ENSG00000037042	0.239	0.177	-1.37	-6.252864	-0.5127611	27175
ENSG00000153002	0.239	0.177	1.37	-6.253041	2.0847935	1360
ENSG00000130382	0.239	0.177	-1.37	-6.25314	-0.1347242	4298
ENSG00000139182	0.24	0.177	1.37	-6.25328	0.3196814	9746
ENSG00000288427	0.24	0.177	1.37	-6.25328	0.3196814	9746
ENSG00000182551	0.24	0.177	-1.37	-6.253835	-0.3062718	55256
ENSG00000280830	0.24	0.177	-1.37	-6.253835	-0.3062718	55256
ENSG00000203993	0.24	0.177	-1.37	-6.255099	-0.1467372	85026
ENSG00000204623	0.24	0.177	1.37	-6.25568	0.271042	80862
ENSG00000197180	0.24	0.178	-1.37	-6.256705	-0.2205677	158960
ENSG00000177556	0.241	0.178	1.37	-6.257474	0.2139223	475
ENSG00000123159	0.241	0.178	-1.37	-6.257897	-0.135955	10755
ENSG00000117069	0.241	0.178	1.37	-6.258715	0.7302146	81849
ENSG00000270011	0.241	0.178	1.37	-6.258763	0.5697242	100529215
ENSG00000188629	0.241	0.178	1.37	-6.258763	0.5697242	7730
ENSG00000137944	0.241	0.178	1.37	-6.25987	0.2814379	56267
ENSG00000130193	0.241	0.178	1.37	-6.259959	0.4251558	51337
ENSG00000139323	0.241	0.179	1.37	-6.260461	0.2334919	282809
ENSG00000136891	0.242	0.179	-1.37	-6.261194	-0.1945125	54881
ENSG00000164483	0.242	0.179	1.37	-6.261248	0.2798776	154075
ENSG00000166272	0.242	0.179	-1.37	-6.263022	-0.2284331	54838
ENSG00000148429	0.242	0.179	1.37	-6.2633	0.3212758	9712
ENSG00000121101	0.243	0.179	1.37	-6.264386	0.449198	56155
ENSG00000090376	0.243	0.18	-1.37	-6.264711	-0.8378738	11213
ENSG00000105136	0.243	0.18	-1.36	-6.265875	-0.2466047	79744
ENSG00000129988	0.243	0.18	-1.36	-6.266315	-0.1599267	3929
ENSG00000167207	0.243	0.18	1.36	-6.266515	0.4118722	64127
ENSG00000119787	0.243	0.18	-1.36	-6.267275	-0.0989049	64225
ENSG00000104497	0.244	0.18	-1.36	-6.267934	-0.3088343	64089
ENSG00000128159	0.244	0.181	1.36	-6.269481	0.3170764	85378
ENSG00000164494	0.245	0.181	-1.36	-6.272469	-0.2213409	57107
ENSG00000235123	0.245	0.182	1.36	-6.274141	1.1315836	100506492
ENSG00000126545	0.246	0.182	-1.36	-6.275135	-1.1443356	1446
ENSG00000170906	0.246	0.182	-1.36	-6.275525	-0.1479991	4696
ENSG00000276061	0.246	0.182	-1.36	-6.275525	-0.1479991	4696
ENSG00000273642	0.246	0.182	-1.36	-6.275525	-0.1479991	4696
ENSG00000276220	0.246	0.182	-1.36	-6.275525	-0.1479991	4696
ENSG00000275605	0.246	0.182	-1.36	-6.275525	-0.1479991	4696
ENSG00000275724	0.246	0.182	-1.36	-6.275525	-0.1479991	4696
ENSG00000277722	0.246	0.182	-1.36	-6.275525	-0.1479991	4696
ENSG00000278365	0.246	0.182	-1.36	-6.275525	-0.1479991	4696
ENSG00000274359	0.246	0.182	-1.36	-6.275525	-0.1479991	4696
ENSG00000276766	0.246	0.182	-1.36	-6.275525	-0.1479991	4696
ENSG00000072694	0.246	0.182	1.36	-6.276201	0.5699999	2213
ENSG00000073756	0.246	0.182	-1.36	-6.276403	-0.874973	5743
ENSG00000111224	0.247	0.183	-1.35	-6.279345	-0.1711992	57097
ENSG00000281991	0.247	0.183	1.35	-6.280027	0.150805	100862671
ENSG00000156738	0.248	0.184	1.35	-6.282266	0.8552253	931
ENSG00000175264	0.248	0.184	1.35	-6.283642	0.7205588	8534
ENSG00000205363	0.248	0.184	1.35	-6.283956	0.5513332	388135
ENSG00000188707	0.248	0.184	1.35	-6.285195	0.2725873	113763
ENSG00000105656	0.249	0.184	1.35	-6.285501	0.1003401	8178
ENSG00000153896	0.249	0.185	1.35	-6.285664	0.2729137	148103
ENSG00000185052	0.249	0.185	-1.35	-6.286145	-0.5820821	57419
ENSG00000255690	0.249	0.185	1.35	-6.288053	0.5266616	9865
ENSG00000154548	0.249	0.185	-1.35	-6.288654	-0.0908719	135295
ENSG00000163348	0.25	0.185	1.35	-6.289684	0.2144075	90780
ENSG00000108576	0.25	0.186	1.35	-6.29062	1.0026419	6532
ENSG00000168026	0.25	0.186	1.35	-6.29077	0.4885673	199223
ENSG00000186496	0.25	0.186	1.35	-6.291927	0.2769595	252884
ENSG00000253661	0.251	0.186	-1.34	-6.293301	-0.3093152	100192378
ENSG00000187475	0.251	0.187	1.34	-6.294287	0.6888818	3010
ENSG00000234684	0.252	0.187	-1.34	-6.296764	-0.1858953	100507495
ENSG00000143110	0.252	0.187	1.34	-6.297293	0.4743846	128346
ENSG00000142185	0.252	0.187	-1.34	-6.297843	-0.2303176	7226
ENSG00000099994	0.252	0.188	1.34	-6.298226	0.4357666	56241
ENSG00000267058	0.252	0.188	-1.34	-6.298879	-0.4031113	100505715
ENSG00000197860	0.253	0.188	1.34	-6.299928	0.2535382	54557
ENSG00000122958	0.253	0.188	-1.34	-6.300255	-0.1298765	9559
ENSG00000168928	0.253	0.188	-1.34	-6.300346	-0.0759588	440387
ENSG00000284810	0.253	0.188	-1.34	-6.300346	-0.0759588	440387
ENSG00000179988	0.253	0.188	-1.34	-6.301184	-0.1621021	118672
ENSG00000163608	0.253	0.189	-1.34	-6.301999	-0.1344699	25871
ENSG00000143486	0.254	0.189	-1.34	-6.302785	-0.269805	1939
ENSG00000173611	0.254	0.189	-1.34	-6.303011	-0.2745005	286205
ENSG00000268895	0.254	0.189	-1.34	-6.303779	-0.1736122	503538
ENSG00000196730	0.254	0.189	1.34	-6.304249	0.4632535	1612
ENSG00000238142	0.255	0.19	-1.33	-6.307719	-0.3271229	105376805
ENSG00000099958	0.255	0.19	-1.33	-6.308645	-0.3681679	91319
ENSG00000274437	0.255	0.19	-1.33	-6.308645	-0.3681679	91319
ENSG00000005379	0.255	0.19	-1.33	-6.309207	-0.3468851	9256
ENSG00000156671	0.256	0.191	1.33	-6.310908	0.3222046	142891
ENSG00000141753	0.256	0.191	-1.33	-6.311888	-0.2853406	3487
ENSG00000127418	0.256	0.191	1.33	-6.311981	0.3769263	53834
ENSG00000261040	0.257	0.192	-1.33	-6.313952	-0.0858745	645638
ENSG00000142675	0.257	0.192	1.33	-6.314958	0.262007	10256
ENSG00000137310	0.257	0.192	1.33	-6.314968	0.3421529	6941
ENSG00000234674	0.257	0.192	1.33	-6.314968	0.3421529	6941
ENSG00000224379	0.257	0.192	1.33	-6.314968	0.3421529	6941
ENSG00000224472	0.257	0.192	1.33	-6.314968	0.3421529	6941
ENSG00000206455	0.257	0.192	1.33	-6.314968	0.3421529	6941
ENSG00000233890	0.257	0.192	1.33	-6.314968	0.3421529	6941
ENSG00000224941	0.257	0.192	1.33	-6.314968	0.3421529	6941
ENSG00000150636	0.257	0.192	-1.33	-6.315759	-0.2882792	79839
ENSG00000179772	0.258	0.192	1.33	-6.31614	0.3111254	2307
ENSG00000165272	0.258	0.192	1.33	-6.316372	0.4327952	360
ENSG00000127989	0.259	0.193	1.32	-6.319976	0.1343344	7978
ENSG00000015285	0.259	0.193	-1.32	-6.320896	-0.2411362	7454
ENSG00000167552	0.259	0.193	-1.32	-6.321131	-0.1890781	7846
ENSG00000117983	0.259	0.193	1.32	-6.321415	0.7923828	727897
ENSG00000136999	0.259	0.193	1.32	-6.321546	0.2737006	4856
ENSG00000065268	0.259	0.194	-1.32	-6.322051	-0.2230772	57418
ENSG00000184058	0.259	0.194	-1.32	-6.322531	-0.2510283	6899
ENSG00000240280	0.26	0.194	-1.32	-6.322853	-0.0934745	146771
ENSG00000259332	0.26	0.194	1.32	-6.323381	0.1564473	100528021
ENSG00000136371	0.26	0.194	1.32	-6.323381	0.1564473	10588
ENSG00000083817	0.26	0.194	-1.32	-6.324921	-0.1141835	55659
ENSG00000118849	0.26	0.194	1.32	-6.325698	0.9574087	5918
ENSG00000120075	0.26	0.195	-1.32	-6.326213	-0.3436964	3215
ENSG00000104774	0.261	0.195	-1.32	-6.326964	-0.2948722	4125
ENSG00000169239	0.261	0.195	-1.32	-6.327908	-0.1627062	11238
ENSG00000228315	0.261	0.195	-1.32	-6.327956	-0.5515382	91316
ENSG00000079134	0.261	0.195	-1.32	-6.328591	-0.1649122	9984
ENSG00000029559	0.261	0.195	-1.32	-6.329308	-0.1393977	3381
ENSG00000203952	0.261	0.196	1.32	-6.329619	0.3876882	347475
ENSG00000167644	0.262	0.196	1.32	-6.330813	1.0567097	64073
ENSG00000197296	0.262	0.196	1.31	-6.331497	0.1343871	128486
ENSG00000004864	0.262	0.196	1.31	-6.33252	0.2143296	10165
ENSG00000167851	0.262	0.196	1.31	-6.333003	0.4655122	11314
ENSG00000163913	0.263	0.197	1.31	-6.33479	0.2801718	55764
ENSG00000168488	0.264	0.197	-1.31	-6.3364	-0.1964709	11273
ENSG00000104154	0.264	0.198	1.31	-6.337421	0.2802633	7782
ENSG00000128274	0.265	0.198	-1.31	-6.339975	-0.0743794	53947
ENSG00000112312	0.265	0.198	-1.31	-6.34048	-0.4479162	51053
ENSG00000162302	0.265	0.198	-1.31	-6.340934	-0.1472072	8986
ENSG00000248487	0.265	0.198	1.31	-6.341031	0.3169416	25864
ENSG00000167550	0.265	0.198	-1.31	-6.34104	-0.1033634	121268
ENSG00000105369	0.265	0.199	1.31	-6.34178	0.2677213	973
ENSG00000162670	0.265	0.199	-1.31	-6.341999	-0.0819293	339479
ENSG00000151150	0.265	0.199	1.31	-6.342564	0.6223828	288
ENSG00000056558	0.266	0.199	1.3	-6.343941	0.2339722	7185
ENSG00000104957	0.266	0.199	-1.3	-6.344525	-0.1883029	81576
ENSG00000243789	0.266	0.199	-1.3	-6.344821	-0.2136716	100137047
ENSG00000107821	0.266	0.199	1.3	-6.344882	0.3071344	81621
ENSG00000164038	0.266	0.2	1.3	-6.345719	0.6042596	133308
ENSG00000117360	0.267	0.2	1.3	-6.34674	0.2186491	9129
ENSG00000188064	0.267	0.2	-1.3	-6.348305	-0.1801068	7477
ENSG00000164764	0.268	0.201	1.3	-6.350324	1.130805	157869
ENSG00000157601	0.268	0.201	1.3	-6.350795	0.7002124	4599
ENSG00000160058	0.268	0.201	-1.3	-6.351265	-0.1673788	55108
ENSG00000037897	0.268	0.201	-1.3	-6.351771	-0.2839271	4234
ENSG00000197982	0.268	0.201	1.3	-6.35185	0.2332101	127687
ENSG00000140853	0.268	0.201	-1.3	-6.352079	-0.4779123	84166
ENSG00000167986	0.269	0.202	1.3	-6.352547	0.1151892	1642
ENSG00000186891	0.269	0.202	1.3	-6.352968	0.2901731	8784
ENSG00000087111	0.269	0.202	-1.3	-6.353512	-0.2246681	94005
ENSG00000111644	0.269	0.202	1.3	-6.35451	0.2069985	84519
ENSG00000135114	0.27	0.203	1.29	-6.356658	0.5427416	8638
ENSG00000125821	0.27	0.203	-1.29	-6.357096	-0.22612	92675
ENSG00000264247	0.27	0.203	1.29	-6.358519	0.297193	400657
ENSG00000051382	0.27	0.203	1.29	-6.3589	0.3042401	5291
ENSG00000197892	0.271	0.203	1.29	-6.359369	0.3505984	23303
ENSG00000213445	0.271	0.204	1.29	-6.361401	0.225528	6494
ENSG00000181029	0.272	0.205	1.29	-6.364107	0.2001099	126003
ENSG00000154767	0.272	0.205	1.29	-6.364535	0.2030375	7508
ENSG00000102900	0.272	0.205	1.29	-6.36503	0.2662397	9688
ENSG00000138092	0.273	0.205	-1.29	-6.365522	-0.197744	79172
ENSG00000006025	0.273	0.205	-1.29	-6.365683	-0.1639738	114881
ENSG00000029153	0.273	0.205	1.29	-6.365746	0.1252643	56938
ENSG00000137709	0.273	0.205	-1.29	-6.365922	-0.3299011	25833
ENSG00000141448	0.273	0.206	-1.29	-6.367732	-0.5061341	2627
ENSG00000074855	0.273	0.206	1.29	-6.367951	0.1992363	57719
ENSG00000159885	0.273	0.206	1.29	-6.368071	0.2723176	7673
ENSG00000136048	0.273	0.206	1.29	-6.368102	0.5346246	55332
ENSG00000181218	0.273	0.206	1.29	-6.368329	0.6919581	92815
ENSG00000284841	0.273	0.206	1.29	-6.368329	0.6919581	92815
ENSG00000091428	0.273	0.206	1.29	-6.368401	0.3235423	11069
ENSG00000166801	0.274	0.206	1.28	-6.370121	0.2216765	63901
ENSG00000119203	0.274	0.207	-1.28	-6.37105	-0.1706171	51692
ENSG00000230701	0.274	0.207	-1.28	-6.371116	-0.1629134	26226
ENSG00000186193	0.275	0.207	-1.28	-6.372885	-0.2414639	89958
ENSG00000105186	0.275	0.207	1.28	-6.373567	0.2373616	84079
ENSG00000168878	0.275	0.207	-1.28	-6.374029	-0.0858434	6439
ENSG00000138375	0.276	0.208	1.28	-6.375198	0.154209	50485
ENSG00000146013	0.276	0.208	-1.28	-6.37596	-0.0865396	2676
ENSG00000107551	0.276	0.208	-1.28	-6.376089	-0.5182453	83937
ENSG00000136383	0.277	0.209	1.28	-6.378274	0.213617	57538
ENSG00000185010	0.277	0.209	-1.28	-6.378409	-0.4760301	2157
ENSG00000254858	0.277	0.209	1.28	-6.378631	0.07849	84769
ENSG00000163032	0.277	0.209	1.28	-6.379578	0.2893881	7447
ENSG00000105619	0.277	0.209	1.28	-6.37979	0.2331794	29844
ENSG00000276504	0.277	0.209	1.28	-6.37979	0.2331794	29844
ENSG00000276263	0.277	0.209	1.28	-6.37979	0.2331794	29844
ENSG00000276323	0.277	0.209	1.28	-6.37979	0.2331794	29844
ENSG00000276022	0.277	0.209	1.28	-6.37979	0.2331794	29844
ENSG00000274073	0.277	0.209	1.28	-6.37979	0.2331794	29844
ENSG00000275086	0.277	0.209	1.28	-6.37979	0.2331794	29844
ENSG00000276296	0.277	0.209	1.28	-6.37979	0.2331794	29844
ENSG00000278161	0.277	0.209	1.28	-6.37979	0.2331794	29844
ENSG00000273833	0.277	0.209	1.28	-6.37979	0.2331794	29844
ENSG00000162746	0.277	0.209	1.28	-6.380007	0.9000398	127943
ENSG00000198185	0.278	0.209	-1.28	-6.381126	-0.3325478	55713
ENSG00000177646	0.278	0.21	-1.27	-6.382484	-0.2178167	28976
ENSG00000183486	0.278	0.21	1.27	-6.382705	0.5979379	4600
ENSG00000173273	0.278	0.21	-1.27	-6.382983	-0.2436538	8658
ENSG00000285372	0.278	0.21	-1.27	-6.382983	-0.2436538	8658
ENSG00000183072	0.278	0.21	-1.27	-6.383657	-0.1098488	1482
ENSG00000183833	0.278	0.21	-1.27	-6.383786	-0.5549149	89876
ENSG00000156261	0.279	0.211	1.27	-6.385638	0.1260674	10694
ENSG00000113811	0.279	0.211	1.27	-6.386073	0.165117	58515
ENSG00000177854	0.279	0.211	1.27	-6.386163	0.2123761	8269
ENSG00000132329	0.279	0.211	1.27	-6.386647	0.4291891	10267
ENSG00000137812	0.28	0.211	1.27	-6.387573	0.3275342	57082
ENSG00000176749	0.28	0.211	-1.27	-6.387583	-0.0926769	8851
ENSG00000170485	0.28	0.211	-1.27	-6.387708	-0.2832493	4862
ENSG00000283941	0.28	0.211	-1.27	-6.387839	-0.2413927	693185
ENSG00000236901	0.28	0.211	-1.27	-6.387839	-0.2413927	81571
ENSG00000134028	0.281	0.212	1.27	-6.390796	0.7485918	27299
ENSG00000123485	0.281	0.212	1.27	-6.390884	0.3030823	55355
ENSG00000196591	0.281	0.212	1.27	-6.390956	0.1612629	3066
ENSG00000183765	0.281	0.212	1.27	-6.391912	0.2705356	11200
ENSG00000249242	0.282	0.213	1.27	-6.393447	0.8900665	441027
ENSG00000131584	0.282	0.213	-1.27	-6.393508	-0.2584481	116983
ENSG00000134954	0.282	0.213	-1.27	-6.393527	-0.1985685	2113
ENSG00000137819	0.282	0.213	1.27	-6.393978	0.5329027	54852
ENSG00000159917	0.282	0.213	1.26	-6.394352	0.1078671	9310
ENSG00000185298	0.282	0.213	-1.26	-6.395667	-0.2115101	339230
ENSG00000127564	0.282	0.214	1.26	-6.395765	0.2985735	9088
ENSG00000284149	0.283	0.214	1.26	-6.397604	0.2355642	100616378
ENSG00000173272	0.283	0.214	1.26	-6.397604	0.2355642	653784
ENSG00000176986	0.283	0.214	1.26	-6.397922	0.1490018	9632
ENSG00000131748	0.283	0.214	-1.26	-6.398799	-0.2206628	10948
ENSG00000133704	0.284	0.215	-1.26	-6.399927	-0.1668209	10526
ENSG00000162910	0.284	0.215	-1.26	-6.400428	-0.1756012	128308
ENSG00000171951	0.284	0.215	1.26	-6.400738	0.196595	7857
ENSG00000142556	0.284	0.215	-1.26	-6.40128	-0.1882669	80110
ENSG00000146826	0.284	0.215	1.26	-6.401721	0.1421222	55262
ENSG00000172116	0.285	0.215	-1.26	-6.402497	-0.1341379	926
ENSG00000177839	0.285	0.216	1.26	-6.40337	0.4090676	56127
ENSG00000120324	0.285	0.216	1.26	-6.40337	0.4090676	56126
ENSG00000254709	0.285	0.216	1.26	-6.403708	0.7031785	100423062
ENSG00000165730	0.285	0.216	-1.26	-6.403775	-0.3298687	219736
ENSG00000135476	0.285	0.216	-1.26	-6.404595	-0.3424505	9700
ENSG00000164308	0.286	0.216	-1.26	-6.405586	-0.0728532	64167
ENSG00000148481	0.286	0.216	1.26	-6.405872	0.3599173	80013
ENSG00000254837	0.286	0.216	1.26	-6.405934	0.2658388	100287896
ENSG00000186665	0.286	0.217	1.26	-6.406211	0.3195126	284018
ENSG00000153443	0.286	0.217	1.25	-6.407414	0.2977363	124402
ENSG00000163209	0.286	0.217	-1.25	-6.407583	-0.0729566	6707
ENSG00000111676	0.286	0.217	-1.25	-6.408168	-0.238408	1822
ENSG00000204237	0.286	0.217	-1.25	-6.408509	-0.1606026	339229
ENSG00000106526	0.287	0.217	-1.25	-6.408704	-0.1088586	653857
ENSG00000146247	0.287	0.217	-1.25	-6.409051	-0.201577	55023
ENSG00000235703	0.287	0.217	1.25	-6.409193	0.3317707	100272228
ENSG00000163517	0.287	0.218	-1.25	-6.409523	-0.3888618	79885
ENSG00000113211	0.287	0.218	-1.25	-6.40954	-0.2025955	56130
ENSG00000172830	0.287	0.218	1.25	-6.411249	0.2164895	54961
ENSG00000140280	0.288	0.218	1.25	-6.412411	0.317607	256586
ENSG00000197557	0.288	0.218	1.25	-6.412412	0.3392886	92104
ENSG00000218510	0.288	0.219	1.25	-6.41292	0.2095638	29092
ENSG00000188522	0.288	0.219	-1.25	-6.413213	-0.1470403	644815
ENSG00000118292	0.288	0.219	-1.25	-6.413246	-0.2137097	79630
ENSG00000137691	0.288	0.219	1.25	-6.413301	0.6491135	85016
ENSG00000250742	0.288	0.219	1.25	-6.414192	0.3172471	400043
ENSG00000144355	0.289	0.219	1.25	-6.415738	0.5834893	1745
ENSG00000178826	0.289	0.219	1.25	-6.415884	0.2401403	135932
ENSG00000166482	0.289	0.219	1.25	-6.416026	0.6645383	4239
ENSG00000118508	0.289	0.22	1.25	-6.416505	0.2244171	10981
ENSG00000101439	0.289	0.22	1.25	-6.416799	0.308948	1471
ENSG00000091651	0.29	0.22	-1.25	-6.418233	-0.2455232	23594
ENSG00000076770	0.29	0.22	-1.25	-6.418661	-0.410432	55796
ENSG00000144040	0.29	0.221	1.24	-6.41975	0.5151245	94097
ENSG00000205084	0.29	0.221	1.24	-6.419788	0.4249539	79583
ENSG00000198722	0.291	0.221	1.24	-6.420698	0.3688394	10497
ENSG00000135540	0.291	0.221	1.24	-6.421314	0.2452434	57224
ENSG00000105617	0.291	0.221	-1.24	-6.421955	-0.1540953	79165
ENSG00000277808	0.291	0.221	-1.24	-6.421955	-0.1540953	79165
ENSG00000278516	0.291	0.221	-1.24	-6.421955	-0.1540953	79165
ENSG00000276959	0.291	0.221	-1.24	-6.421955	-0.1540953	79165
ENSG00000275935	0.291	0.221	-1.24	-6.421955	-0.1540953	79165
ENSG00000276774	0.291	0.221	-1.24	-6.421955	-0.1540953	79165
ENSG00000278426	0.291	0.221	-1.24	-6.421955	-0.1540953	79165
ENSG00000276628	0.291	0.221	-1.24	-6.421955	-0.1540953	79165
ENSG00000277457	0.291	0.221	-1.24	-6.421955	-0.1540953	79165
ENSG00000278257	0.291	0.221	-1.24	-6.421955	-0.1540953	79165
ENSG00000225986	0.291	0.221	1.24	-6.422445	0.4526745	101928017
ENSG00000116809	0.291	0.221	-1.24	-6.42246	-0.1747357	7709
ENSG00000135346	0.292	0.222	1.24	-6.424402	0.7289696	1081
ENSG00000204291	0.292	0.222	1.24	-6.425121	0.3181798	1306
ENSG00000076513	0.292	0.222	1.24	-6.425428	0.1682282	88455
ENSG00000102886	0.292	0.222	-1.24	-6.425882	-0.6008926	79153
ENSG00000133026	0.292	0.222	1.24	-6.425888	0.5288906	4628
ENSG00000162949	0.292	0.223	1.24	-6.426336	0.4361546	92291
ENSG00000159263	0.293	0.223	1.24	-6.427123	0.3484397	6493
ENSG00000165006	0.293	0.223	-1.24	-6.4272	-0.159941	51271
ENSG00000129480	0.293	0.223	-1.24	-6.428069	-0.189876	112487
ENSG00000171962	0.293	0.223	1.24	-6.428734	0.4055977	83450
ENSG00000152454	0.294	0.224	1.23	-6.431121	0.1664763	10172
ENSG00000118514	0.294	0.224	1.23	-6.431418	0.4209507	64577
ENSG00000085788	0.294	0.224	1.23	-6.431692	0.3217269	23259
ENSG00000037637	0.295	0.224	-1.23	-6.432829	-0.1181584	54455
ENSG00000177042	0.295	0.225	-1.23	-6.434708	-0.2189353	283232
ENSG00000163521	0.295	0.225	-1.23	-6.434865	-0.3838518	79411
ENSG00000215305	0.296	0.226	-1.23	-6.436453	-0.1987178	64601
ENSG00000144535	0.296	0.226	1.23	-6.436489	0.3351779	129563
ENSG00000177508	0.296	0.226	-1.23	-6.436652	-0.2452179	79191
ENSG00000109576	0.296	0.226	-1.23	-6.437206	-0.0963044	51166
ENSG00000007080	0.296	0.226	-1.23	-6.437263	-0.1243989	115098
ENSG00000117640	0.296	0.226	1.23	-6.437548	0.1617505	56181
ENSG00000149554	0.296	0.226	-1.23	-6.437772	-0.1549209	1111
ENSG00000165480	0.296	0.226	1.23	-6.437789	0.3817969	221150
ENSG00000146066	0.297	0.226	1.23	-6.43907	0.1390055	192286
ENSG00000184209	0.297	0.227	-1.23	-6.440224	-0.1512032	11066
ENSG00000110367	0.297	0.227	-1.23	-6.440672	-0.1011661	1656
ENSG00000085872	0.297	0.227	-1.23	-6.440792	-0.1583815	10523
ENSG00000164978	0.298	0.227	-1.23	-6.442035	-0.2192646	318
ENSG00000173214	0.298	0.227	-1.23	-6.442184	-0.3117339	91749
ENSG00000011009	0.298	0.227	1.23	-6.442338	0.2035198	11313
